"Message ID";"Date";"Auteur";"Detecteur";"Run";"Faisceau";"Energie";"Seuil0";"Seuil1";"Evenements";"Absorbeur";"HV";"Gaz";"PositionX";"OK";"Text"
25563;Wed  10 Oct 2018 06:09:54 +0200;"SPS_ZOZO10_2018";"tricot + aegis";"744385";"Muons";;;;"9648";"beam dump";"7.6";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
aegis + tricot at 7.6kV
          P          T  
     964.41     294.55 "
25562;Wed  10 Oct 2018 06:00:48 +0200;"SPS_ZOZO10_2018";;"744384";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_280 "
25561;Wed  10 Oct 2018 05:21:22 +0200;"SPS_ZOZO10_2018";"m3";"744381";"Pi-";"5GeV";"uniform";;"144";"lead8mm";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 
Mostly e- in the beams....stopping and moving to muons for the tricot/cms/aegis
XCET1 (N2) : 1.3bar (e-)
XCET2 (He) : 3bar (some e-)"
25560;Wed  10 Oct 2018 05:11:58 +0200;"SPS_ZOZO10_2018";"m3";"744380";"Pi-";"5GeV";"uniform";;"232";"lead8mm";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 
DIF 129 stopped at 232 with a lot of bad global header
          P          T  
     964.76     294.75 

Beam seems to be mostly e- (>75%) according to Cerenkov info,
XCET1 (N2) : 1.3bar (e-)
XCET2 (He) : 3bar (some e-)"
25559;Wed  10 Oct 2018 04:50:23 +0200;"SPS_ZOZO10_2018";"m3";"744379";"Pi-";"30 GeV";"uniform";;"528";"lead8mm";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 
          P          T  
     965.05     294.85 "
25558;Wed  10 Oct 2018 04:09:16 +0200;"SPS_ZOZO10_2018";"m3";"744377";"Pi-";"30 GeV";"uniform";;"987";"lead8mm";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 
Stuck at 987, Spill/Busy1 number at 1615 though..."
25557;Wed  10 Oct 2018 03:43:25 +0200;"SPS_ZOZO10_2018";"m3";"744376";"Pi-";"30 GeV";"uniform";;"626";"lead8mm";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 "
25556;Wed  10 Oct 2018 03:37:59 +0200;"SPS_ZOZO10_2018";"m3";"744374";"Pi-";"30 GeV";"uniform";;"130";"lead8mm";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 "
25555;Wed  10 Oct 2018 02:11:13 +0200;"SPS_ZOZO10_2018";"m3";"744373";"Pi-";"30 GeV";"uniform";;"2380";"lead8mm";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 
DIF110 stop acq at 2380trig

          P          T  
     965.93     295.15
XCET1 (N2): 1.3bar
XCET2 (He): 3bar"
25554;Wed  10 Oct 2018 01:43:54 +0200;"SPS_ZOZO10_2018";"m3";"744372";"Pi-";"10GeV";"uniform";;"798";"lead8mm";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 
          P          T  
     966.12     295.25 "
25553;Wed  10 Oct 2018 00:25:12 +0200;"SPS_ZOZO10_2018";"m3";"744371";"Pi-";"10GeV";"uniform";;"2520";"lead8mm";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 
DIF110 stopped daq at 2520
          P          T  
     966.14     295.25 

XCET1 (N2) : scan from 1.5->0.3bar (scan on Pions efficiency)
XCET2 (He) : 3bar (tagging only e-) "
25552;Tue  09 Oct 2018 22:29:09 +0200;"SPS_ZOZO10_2018";"m3";"744369";"Pi-";"10GeV";"uniform";;"1457";"lead8mm";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 
          P          T  
     966.43     295.85 
DIF110 stopped acq"
25551;Tue  09 Oct 2018 18:30:25 +0200;"SPS_ZOZO10_2018";"m3";"744367";"Pi-";"20 GeV";"uniform";;"5331";"lead8mm";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 "
25550;Tue  09 Oct 2018 18:03:43 +0200;"SPS_ZOZO10_2018";"m3";"744366";"Pi-";"20 GeV";"uniform";;"started";"lead 5 mm";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 
lead 5mm instead of 18mm suggested by Bastien for 20 GeV (try to increase a bit the pion rate which is very low)
Beam tuning by Nikos beam rate fluctuating"
25549;Tue  09 Oct 2018 17:32:26 +0200;"SPS_ZOZO10_2018";"m3";"744364";"Pi-";"20 GeV";"uniform";;"358";"18 mm lead";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 

Very low intensity / noisy chambers"
25548;Tue  09 Oct 2018 17:28:06 +0200;"SPS_ZOZO10_2018";"m3";"744363";"Pi-";"20 GeV";"uniform";;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
collimators moving"
25547;Tue  09 Oct 2018 16:42:06 +0200;"SPS_ZOZO10_2018";"m3";"744362";"Pi-";"20 GeV";"uniform";;"498";"None";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 
          P          T  
     965.52     296.45 

tricots and aegis at 7.6 kV at the beginning of the run and at 5 kV after.

Run stopped due to raspberry 06 and 07 with DIF blocke at 498 events. Got error message about problems with eth0.0"
25546;Tue  09 Oct 2018 15:22:32 +0200;"SPS_ZOZO10_2018";;"744357";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_280 
DIF 164 faulty"
25545;Tue  09 Oct 2018 14:26:58 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744354";"Muons";;"uniform";;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
All detectors in
Beginning of run with pion contamination : In fact this is mostly high rate pion run im the beginning and some more pure muon in the end but can't use it due to radiation alarm. Bastien wiil look at muon file later in the afternoon."
25544;Tue  09 Oct 2018 13:44:59 +0200;"SPS_ZOZO10_2018";"m3ecal+tricot+aegis";"744353";"Pi-";"5GeV";"uniform";;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
small run to check 5 GeV pion and give feedback to Bastien "
25543;Tue  09 Oct 2018 13:19:03 +0200;"Gerald";;;;;;;;;;;;;"<p>I&#39;ve corrected the ELOG to be more precise : the ECAL DAQ was not started due to shifters miscommunication. The beam was centerd on ECAL.</p>

<table align=""center"" cellspacing=""1"" style=""border:1px solid #486090; width:98%"">
	<tbody>
		<tr>
			<td style=""background-color:#486090"">Imad Laktineh wrote:</td>
		</tr>
		<tr>
			<td style=""background-color:#FFFFB0"">
			<p>When you take muons you should&nbsp; gave the beam in the center so in the ECAL otherwise the Trioct and AEGIS will not takemuons</p>
			</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>"
25542;Tue  09 Oct 2018 12:48:17 +0200;"Imad Laktineh";;;;;;;;;;;;;"<p>When you take muons you should&nbsp; gave the beam in the center so in the ECAL otherwise the Trioct and AEGIS will not takemuons</p>"
25541;Tue  09 Oct 2018 11:56:37 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744347";"Muons";;"uniform";;"2371";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
Tricots at 7.6 kV"
25540;Tue  09 Oct 2018 11:34:31 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744345";"Muons";;"uniform";;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
Tricots at 7.6 kV
ECAL DAQ not started"
25539;Tue  09 Oct 2018 10:54:31 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744344";"Pi+";"40 GeV";"uniform";;"53";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
tricots at 5 kV
Cerenkov XCET1 = 0.926 XCET2 = 2.177


          P          T  
     968.28     295.05 
stopped due to DIF 110 (again)"
25538;Tue  09 Oct 2018 10:42:23 +0200;"Mary Cruz and Camilo";"m3+ ecal + tricot + aegis";"744341";"Pi+";"40 GeV";"uniform";;"37";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"<p>DB=Dome_42chambres_Reference_v4_280<br />
tricots at 5 kV<br />
Cerenkov XCET1 = 0.926 XCET2 = 2.177<br />
<br />
P T</p>

<p>968.30&nbsp;&nbsp;&nbsp;&nbsp; 294.75</p>

<p>Again problems with DIF 110, only 37 events taken<br />
&nbsp;</p>"
25536;Tue  09 Oct 2018 09:38:52 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744340";"Pi+";"40 GeV";"uniform";;"485";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
tricots at 5 kV
Cerenkov          XCET1 = 0.926         XCET2 = 2.177
  
          P          T  
     968.13     294.45 
run stopped due to DIF 110 problem"
25535;Tue  09 Oct 2018 08:51:04 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744339";"Pi+";"40 GeV";"uniform";;"776";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
tricots at 7.6 kV
          P          T  
     967.97     294.25 
WARNING Cerenkov value set for 50 GeV instead of 40 GeV (i.e 3 bars for both cerenkov)"
25534;Tue  09 Oct 2018 06:07:45 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744337";"e-";"-150 GeV";"uniform";;"8623";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
          P          T  
     967.42     294.25 
tricot at 7.6kV
XCET1 (N2) = 3
XCET2 (He) = 0.6"
25533;Tue  09 Oct 2018 05:26:30 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744334";"Muons";"50 GeV";"Cerenkov";;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
Cerenkov Scan. Beam of pions with beamDump in = Muons. (TDV not in place for the the first 5 minutes)
Tricot were left at 5kV...
          P          T  
     967.50     294.25 "
25532;Tue  09 Oct 2018 04:58:24 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744332";"Pi+";"50 GeV";"uniform";;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
Run tricot+aegis at 7.6kV"
25531;Tue  09 Oct 2018 04:33:11 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744331";"Pi+";"50 GeV";"uniform";;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
          P          T  
     967.42     294.25 "
25530;Tue  09 Oct 2018 04:30:12 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744330";"Pi+";"50 GeV";"uniform";;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;"Bad data";"DB=Dome_42chambres_Reference_v4_280 "
25529;Tue  09 Oct 2018 03:54:12 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744328";"Pi+";"50 GeV";"uniform";;"781";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
DIF110 at it again..."
25528;Tue  09 Oct 2018 03:38:50 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744327";"Pi+";"50 GeV";"uniform";;"286";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
DIF110 stopped daq

          P          T  
     967.52     294.35 

XCET1 (N2) : 3bar
XCET2 (He) : 3bar"
25527;Tue  09 Oct 2018 03:15:13 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744326";"Pi+";"50 GeV";"uniform";;"531";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
DIF110 stopped the DAQ at 531triggers."
25526;Tue  09 Oct 2018 03:01:24 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744325";"Pi+";"60GeV";"uniform";;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
Run tricot+aegis at 7.6kV"
25525;Tue  09 Oct 2018 02:12:21 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744323";"Pi+";"60GeV";"uniform";;"1380";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 "
25524;Tue  09 Oct 2018 00:56:49 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744322";"Pi+";"60GeV";"uniform";;"1024";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
DIF110 stopped the DAQ at 1024triggers. ISEG process died during the run too.
Aegis 7.6kV - Tricot 5kV

          P          T  
     967.29     294.85 
XCET1 (N2) : 3bar
XCET2 (He) : 3bar"
25523;Tue  09 Oct 2018 00:34:37 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744321";"Pi+";"70 GeV";"uniform";;"884";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
Run tricot+aegis at 7.6kV"
25522;Tue  09 Oct 2018 00:29:54 +0200;"Acquisition ";;;;;;;;;;;;;"<p>moved tricot: tricot center = ecal center</p>"
25521;Tue  09 Oct 2018 00:26:46 +0200;"Antoine Pingault";;;;;;;;;;;;;"<p>Lauda was off, explaining the overall increase in current in all chambers...I also increased gas flow in chambers 4&amp;6.</p>

<p>&nbsp; Chan&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; VSET&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; ISET&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; VOUT&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; IOUT&nbsp;&nbsp;&nbsp;&nbsp; RAMPUP&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; STATUS<br />
#0000&nbsp;&nbsp;&nbsp; 6700.00&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 30.00&nbsp;&nbsp; -6701.02&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; -2.00&nbsp;&nbsp;&nbsp;&nbsp; -25.00&nbsp; BITS: 80 00 80 outputOn(0) outputConstantVoltage(16) &nbsp;<br />
#0001&nbsp;&nbsp;&nbsp; 6700.00&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 30.00&nbsp;&nbsp; -6701.05&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; -2.00&nbsp;&nbsp;&nbsp;&nbsp; -25.00&nbsp; BITS: 80 00 80 outputOn(0) outputConstantVoltage(16) &nbsp;<br />
#0002&nbsp;&nbsp;&nbsp; 6700.00&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 30.00&nbsp;&nbsp; -6701.12&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; -1.00&nbsp;&nbsp;&nbsp;&nbsp; -25.00&nbsp; BITS: 80 00 80 outputOn(0) outputConstantVoltage(16) &nbsp;<br />
#0003&nbsp;&nbsp;&nbsp; 6700.00&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 30.00&nbsp;&nbsp; -6700.96&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; -6.00&nbsp;&nbsp;&nbsp;&nbsp; -25.00&nbsp; BITS: 80 00 80 outputOn(0) outputConstantVoltage(16) &nbsp;<br />
#0004&nbsp;&nbsp;&nbsp; 6700.00&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 30.00&nbsp;&nbsp; -6"
25520;Mon  08 Oct 2018 22:10:26 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744318";"Pi+";"70 GeV";"uniform";;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
tricot at 5 kV"
25518;Mon  08 Oct 2018 20:37:34 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744317";"Pi+";"80 GeV";"uniform";;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
          P          T  
     967.20     295.55"
25517;Mon  08 Oct 2018 18:47:34 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744316";"Pi+";"80 GeV";"uniform";;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
          P          T  
     966.05     296.15

No beam again, stop this run."
25516;Mon  08 Oct 2018 17:25:53 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744315";"Pi+";"80 GeV";"uniform";;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
          P          T  
     965.62     296.15 


No beam, so stop this run."
25515;Mon  08 Oct 2018 17:22:55 +0200;"SPS_ZOZO10_2018";;"744314";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_280 "
25514;Mon  08 Oct 2018 17:20:57 +0200;"SPS_ZOZO10_2018";;"744313";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_280 "
25513;Mon  08 Oct 2018 16:41:04 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744312";"Pi+";"80 GeV";"uniform";;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"<p>DB=Dome_42chambres_Reference_v4_280</p>

<p>&nbsp;</p>

<p>&nbsp;</p>"
25511;Mon  08 Oct 2018 15:58:38 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744310";"Pi+";"80 GeV";"uniform";;"884";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
tricot at 5kV
Cerenkov pressure OK from readout 80

 "
25510;Mon  08 Oct 2018 14:19:58 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744308";"e-";"40 GeV";"uniform";;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 
Remove tricot after 778 triggers.
 "
25509;Mon  08 Oct 2018 13:46:25 +0200;"SPS_ZOZO10_2018";"m3+ ecal + tricot + aegis";"744307";"e-";"40 GeV";"uniform";;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 "
25508;Mon  08 Oct 2018 09:56:39 +0200;"SPS_ZOZO10_2018";"m3";"744299";"Pi-";"40 GeV";"uniform";;"started";"18 mm lead";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 
          P          T  
     965.73     294.65 "
25507;Mon  08 Oct 2018 08:45:49 +0200;"SPS_ZOZO10_2018";"m3";"744297";"Pi-";"60GeV";"uniform";;"started";"18 mm lead";"6.7";"2 % SF6 5% CO2 93% TFE";"TOP RIGHT";;"DB=Dome_42chambres_Reference_v4_280
           P          T  
     965.13     294.65 "
25506;Mon  08 Oct 2018 07:07:08 +0200;"yvan";;"744283";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_293 
threshold aegis:170 tricot:120
200GeV
HV aegis + tricot = 7600V except 1 chamber (slot42 : 7300)
m3+tricot+ecal+aegis
          P          T  
     964.03     294.65 "
25505;Mon  08 Oct 2018 06:41:54 +0200;"yvan";;"744278";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_292 
threshold aegis:180 tricot:130
200GeV
HV aegis + tricot = 7600V except 1 chamber (slot42 : 7300)
m3+tricot+ecal+aegis
P T
963.71 294.65 "
25504;Mon  08 Oct 2018 06:18:41 +0200;"yvan";;"744273";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_291 
threshold aegis:190 tricot:140
200GeV
HV aegis + tricot = 7600V except 1 chamber (slot42 : 7300)
m3+tricot+ecal+aegis
          P          T  
     963.71     294.65 "
25503;Mon  08 Oct 2018 05:53:28 +0200;"yvan";;"744269";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_290 
threshold aegis:200 tricot:150
200GeV
HV aegis + tricot = 7600V except 1 chamber (slot42 : 7300)
m3+tricot+ecal+aegis
P T
963.79 294.65 "
25502;Mon  08 Oct 2018 05:23:55 +0200;"yvan";;"744263";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_289 
threshold aegis:210 tricot:160
200GeV
HV aegis + tricot = 7600V except 1 chamber (slot42 : 7300)
m3+tricot+ecal+aegis
P T
963.79 294.65 "
25501;Mon  08 Oct 2018 05:03:04 +0200;"yvan";;"744258";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_288 
threshold aegis:220 tricot:170
200GeV
HV aegis + tricot = 7600V except 1 chamber (slot42 : 7300)
m3+tricot+ecal+aegis
P T
963.79 294.65 "
25500;Mon  08 Oct 2018 04:39:29 +0200;"yvan";;"744254";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_287 
threshold aegis:230 tricot:180
200GeV
HV aegis + tricot = 7600V except 1 chamber (slot42 : 7300)
m3+tricot+ecal+aegis
          P          T  
     963.79     294.65 "
