"Message ID";"Date";"Auteur";"Detecteur";"Run";"Faisceau";"Energie";"Seuil0";"Seuil1";"Evenements";"Absorbeur";"HV";"Gaz";"PositionX";"OK";"Text"
25499;Mon  08 Oct 2018 04:12:35 +0200;"yvan";;"744249";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_286 
threshold aegis:240 tricot:190
200GeV
HV aegis + tricot = 7600V except 1 chamber (slot42 : 7300)
m3+tricot+ecal+aegis
P T
963.48 294.65 "
25498;Mon  08 Oct 2018 03:45:56 +0200;"yvan";;"744246";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_285 
threshold aegis:250 tricot:200
200GeV
HV aegis + tricot = 7600V except 1 chamber (slot42 : 7300)
m3+tricot+ecal+aegis
P T
963.48 294.65 "
25497;Mon  08 Oct 2018 03:20:48 +0200;"yvan";;"744242";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_284 
threshold aegis:260 tricot:210
200GeV
HV aegis + tricot = 7600V except 1 chamber (slot42 : 7300)
m3+tricot+ecal+aegis
P T
963.48 294.65 "
25496;Mon  08 Oct 2018 02:58:40 +0200;"yvan";;"744237";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_283 
threshold aegis:270 tricot:220
200GeV
HV aegis + tricot = 7600V except 1 chamber (slot42 : 7300)
m3+tricot+ecal+aegis
P T
963.48 294.65 "
25495;Mon  08 Oct 2018 02:54:48 +0200;"yvan";;"744236";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";"Bad data";"DB=Dome_42chambres_Reference_v4_283 
threshold aegis:270 tricot:220
200GeV
HV aegis + tricot = 7600V except 1 chamber (slot42)
m3+tricot+ecal+aegis
          P          T  
     963.48     294.65 "
25494;Mon  08 Oct 2018 02:24:23 +0200;"yvan";;"744233";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_281 
200GeV
HV aegis + tricot = 6600V
m3+tricot+ecal+aegis
          P          T  
     963.62     294.75 "
25493;Mon  08 Oct 2018 01:56:17 +0200;"yvan";;"744230";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_281
200GeV
HV aegis + tricot = 6800V
m3+tricot+ecal+aegis
P T
963.49 294.75 "
25492;Mon  08 Oct 2018 01:29:22 +0200;"yvan";;"744226";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_281 
200GeV
HV aegis + tricot = 7000V
m3+tricot+ecal+aegis
          P          T  
     963.49     294.75 "
25491;Mon  08 Oct 2018 01:06:51 +0200;"yvan";;"744221";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_281 
200GeV
HV aegis + tricot = 7200V
m3+tricot+ecal+aegis
          P          T  
     963.48     294.85 "
25490;Mon  08 Oct 2018 00:45:18 +0200;"yvan";;"744218";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_281 
200GeV
HV aegis + tricot = 7400V
m3+tricot+ecal+aegis
P T
963.36 294.95"
25489;Mon  08 Oct 2018 00:24:45 +0200;"yvan";;"744214";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"DB=Dome_42chambres_Reference_v4_281 
200GeV
HV aegis + tricot = 7600V
m3+tricot+ecal+aegis

          P          T  
     963.36     294.95"
25488;Mon  08 Oct 2018 00:09:35 +0200;"yvan";;"744211";"Muons";;;;;;"6.7";"2 % SF6 5% CO2 93% TFE";"CENTER";;"<p>Dome_42chambres_Reference_v4_280</p>

<p>200GeV</p>

<p>HV aegis + tricot = 7600V</p>

<p>m3+tricot+ecal+aegis</p>

<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; P&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; T &nbsp;<br />
&nbsp;&nbsp;&nbsp;&nbsp; 963.36&nbsp;&nbsp;&nbsp;&nbsp; 294.95</p>

<p>&nbsp;</p>"
25486;Sun  07 Oct 2018 21:47:19 +0200;"SPS_ZOZO10_2018";;"744206";;;;;"started";;;;;;"DB=Dome_42chambres_Reference_v4_280 "
25485;Sun  07 Oct 2018 19:20:26 +0200;"Antoine Pingault";;;;;;;;;;;;;"<p>No beam since 7pm, current run in pause (744205) : kicker issue, might take a while....</p>

<p>EDIT at 8pm: Called CCC they have now two big issues, they are not confident they can fix anything in the coming 30min to 1h so we are all going for lunch!</p>"
25484;Sun  07 Oct 2018 17:48:29 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744205";"Pi-";"60GeV";"200";;"started";"18 mm lead";"6.7";"2 % SF6 5% CO2 93% TFE";"Top right";;"DB=Dome_42chambres_Reference_v4_279 
          P          T  
     962.58     295.05"
25483;Sun  07 Oct 2018 16:12:03 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744204";"Pi-";"80 GeV";"200";;"started";"18 mm lead";"6.7";"2 % SF6 5% CO2 93% TFE";"Top Right";;"DB=Dome_42chambres_Reference_v4_279 "
25482;Sun  07 Oct 2018 14:18:38 +0200;"SPS_ZOZO10_2018";;"744202";"Pi-";"80 GeV";"uniform";;"started";"18 mm lead";"6.7";"2 % SF6 5% CO2 93% TFE";"TOP RIGHT";;"DB=Dome_42chambres_Reference_v4_280 

We changed the beam configuration. We select the most recent one made for the present wobbling
  P          T  
     961.22     294.85 

XCET1(N2) = 3bar
XCET2(N2) = 2ba"
25481;Sun  07 Oct 2018 12:47:25 +0200;"I.L";;"744200";"Pi+";"80 GeV";"uniform";;"started";"18 mm lead";"6.7";"2 % SF6 5% CO2 93% TFE";"TOP RIGHT";;"DB=Dome_42chambres_Reference_v4_280 

  P          T  
     961.95     294.75 


XCET1(N2) = 3bar
XCET2(N2) = 2ba"
25480;Sun  07 Oct 2018 12:33:17 +0200;"I.L";;"744199";"no beam";;"uniform";;"started";"18 mm lead";"6.7";"2 % SF6 5% CO2 93% TFE";"TOP RIGHT";;"DB=Dome_42chambres_Reference_v4_280 

Muons

 P          T  
     961.95     294.75 

XCET1(N2) = 3bar
XCET2(N2) = 2ba"
25479;Sun  07 Oct 2018 10:38:37 +0200;"I.L";;"744197";"Pi+";"80";"200";;"started";"18 mm lead";"6.7";"2 % SF6 5% CO2 93% TFE";"TOP RIGHT";;"DB=Dome_42chambres_Reference_v4_279 

first 50 events without the leqd in front

     P          T  
     961.59     294.65 

XCET1(N2) = 3bar
XCET2(N2) = 2bar "
25478;Sun  07 Oct 2018 08:28:49 +0200;"I.L";;"744195";"Pi+";"80 GeV";"200";;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";"Center Middle behind ECAL 24X0";;"DB=Dome_42chambres_Reference_v4_279 

       P          T  
     960.46     294.75 


XCET1(N2) = 3bar
XCET2(N2) = 2bar "
25477;Sun  07 Oct 2018 06:56:30 +0200;"SPS_ZOZO10_2018";"m3";"744193";"Pi+";"80 GeV";"uniform";;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";"center";;"DB=Dome_42chambres_Reference_v4_280 
        P          T  
     959.07     294.75 "
25476;Sun  07 Oct 2018 05:43:16 +0200;"SPS_ZOZO10_2018";"m3";"744191";"Pi+";"70 GeV";"uniform";;"started";"Lead 8mm + some W";"6.7";"2 % SF6 5% CO2 93% TFE";"top";;"DB=Dome_42chambres_Reference_v4_280 
 P          T  
     958.83     294.75 

last ~ 300 triggers were done with 7.3 kV for tricot and aegis chambers "
25475;Sun  07 Oct 2018 04:40:01 +0200;"SPS_ZOZO10_2018";"m3";"744190";"Pi+";"70 GeV";"200";;"started";"Lead 8mm + some W";"6.7";"2 % SF6 5% CO2 93% TFE";"top";;"DB=Dome_42chambres_Reference_v4_279 
P          T  
     959.13     294.75

last ~ 300 triggers were done with 7.3 kV for tricot and aegis chambers "
25474;Sun  07 Oct 2018 03:40:46 +0200;"SPS_ZOZO10_2018";"m3";"744188";"Pi+";"70 GeV";"uniform";;"started";"18 mm lead";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_280 
P          T  
     959.12     294.75

last ~ 300 triggers were done with 7.3 kV for tricot and aegis chambers "
25473;Sun  07 Oct 2018 02:31:33 +0200;"SPS_ZOZO10_2018";"m3";"744185";"Pi+";"70 GeV";"200";;"started";"18 mm lead";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";;"DB=Dome_42chambres_Reference_v4_279 
P          T  
     959.12     294.95

last ~ 300 triggers were done with 7.3 kV for tricot and aegis chambers "
25472;Sat  06 Oct 2018 22:45:27 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744168";"Muons";;"200";;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_279 "
25471;Sat  06 Oct 2018 20:46:03 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744164";"Pi+";"70 GeV";"200";;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";"center";;"DB=Dome_42chambres_Reference_v4_279 
          P          T  
     958.71     295.75 



Tricot+Aegis at 7kV and then Tricot at 6.8 kV"
25470;Sat  06 Oct 2018 18:04:09 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744160";"Pi+";"70 GeV";"uniform";;"started";"ECAL 24X0";"6.9";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_280 

          P          T  
     958.04     296.05 

small chambers at 6.7 kV"
25469;Sat  06 Oct 2018 17:33:17 +0200;"SPS_ZOZO10_2018";;"744153";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_280 

Found the problem with spill measurement of <1s : Culprit is the cable which delivers the SDHCAL clock from he MDCC to the ECAL.
Ecal side was disconnected but not the SDHCAL. Disconecting the cable on the MDCC solves the problem........................... "
25468;Sat  06 Oct 2018 17:13:57 +0200;"SPS_ZOZO10_2018";;"744152";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_280 "
25467;Sat  06 Oct 2018 17:11:09 +0200;"SPS_ZOZO10_2018";;"744151";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_280 "
25466;Sat  06 Oct 2018 16:52:08 +0200;"SPS_ZOZO10_2018";;"744148";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_280 "
25465;Sat  06 Oct 2018 15:19:59 +0200;"I.L";;"744145";"Pi+";"70 GeV";;;"started";;;;;;"DB=Dome_42chambres_Reference_v4_280   this is 266 with Tricot at 6.7kv and 140 threshold"
25464;Sat  06 Oct 2018 15:17:34 +0200;"SPS_ZOZO10_2018";;"744144";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_280 "
25463;Sat  06 Oct 2018 14:58:37 +0200;"SPS_ZOZO10_2018";;"744143";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_280 "
25462;Sat  06 Oct 2018 14:57:22 +0200;"SPS_ZOZO10_2018";;"744142";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_280 "
25461;Sat  06 Oct 2018 14:14:23 +0200;"SPS_ZOZO10_2018";;"744141";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_278 "
25460;Sat  06 Oct 2018 14:09:45 +0200;"SPS_ZOZO10_2018";;"744140";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_278 "
25459;Sat  06 Oct 2018 12:24:02 +0200;"SPS_ZOZO10_2018";;"744135";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_278 "
25458;Sat  06 Oct 2018 11:45:06 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744133";"Pi+";"70 GeV";;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_278 
mostly muons"
25457;Sat  06 Oct 2018 11:09:58 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744132";"Pi+";"70 GeV";;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_278 
mostly muons"
25456;Sat  06 Oct 2018 10:52:58 +0200;"SPS_ZOZO10_2018";;"744131";"no beam";;;;"started";;;;;;"DB=Dome_42chambres_Reference_v4_277 
This is muons taken while the area is open"
25455;Sat  06 Oct 2018 06:40:16 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744129";"Pi+";"70 GeV";;;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";"center";;"DB=Dome_42chambres_Reference_v4_277 
P          T  
     963.00     294.05
mostly muons"
25454;Sat  06 Oct 2018 06:26:07 +0200;"SPS_ZOZO10_2018";"m3";"744128";"Pi+";"70 GeV";;;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";"center";;"DB=Dome_42chambres_Reference_v4_277 
  P          T  
     963.13     294.05 "
25453;Sat  06 Oct 2018 06:00:36 +0200;"SPS_ZOZO10_2018";"m3";"744127";"Pi+";"40 GeV";;;"started";"18 mm lead";"6.7";"2 % SF6 5% CO2 93% TFE";"top right";"Bad data";"DB=Dome_42chambres_Reference_v4_277 
          P          T  
     963.34     294.05 
Position: X = -502; Y = 477

too small rate with all collimators wide open (because of 18mm lead ?)"
25452;Sat  06 Oct 2018 03:55:08 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744126";"Pi+";"40 GeV";;;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_278 
          P          T  
     964.03     294.45 "
25451;Sat  06 Oct 2018 03:26:32 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744125";"Pi+";"40 GeV";;;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_277 
          P          T  
     964.20     294.45 
Continuation"
25450;Sat  06 Oct 2018 01:54:11 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744124";"Pi+";"40 GeV";;;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_277 
         P          T  
     964.23     294.75 "
25449;Sat  06 Oct 2018 01:52:28 +0200;"SPS_ZOZO10_2018";;"744123";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_277 "
25448;Sat  06 Oct 2018 01:47:37 +0200;"SPS_ZOZO10_2018";;"744122";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_277 "
25447;Sat  06 Oct 2018 01:30:01 +0200;"SPS_ZOZO10_2018";;"744121";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_277 "
25446;Sat  06 Oct 2018 00:01:31 +0200;"SPS_ZOZO10_2018";;"744120";;;;;"started";;;;;;"DB=Dome_42chambres_Reference_v4_277 

Test tricot + aegis"
25445;Fri  05 Oct 2018 21:57:51 +0200;"Imad Laktineh";;;;;;;;;;;;;"<p>I created two new database states</p>

<p>Dome_42chambres_Reference_v4_277&nbsp;&nbsp;&nbsp;&nbsp; from _266 (uniform)<br />
Dome_42chambres_Reference_v4_278&nbsp;&nbsp;&nbsp;&nbsp; from _268 (non uniform)</p>

<p>They include the 5 Tricot chambers (difs: 80, 182, 105, 63, 87) and AEGIS ones with the dead ASICS (18, 5, 8)</p>

<p>&nbsp;</p>

<p>&nbsp;</p>"
25444;Fri  05 Oct 2018 21:38:34 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744119";"Pi+";"60GeV";;;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_268 "
25443;Fri  05 Oct 2018 21:34:55 +0200;"SPS_ZOZO10_2018";;"744118";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_268 "
25442;Fri  05 Oct 2018 20:42:54 +0200;"SPS_ZOZO10_2018";;"744117";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_268 "
25441;Fri  05 Oct 2018 20:40:19 +0200;"SPS_ZOZO10_2018";;"744116";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_268 "
25440;Fri  05 Oct 2018 20:32:34 +0200;"SPS_ZOZO10_2018";;"744115";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_268 "
25439;Fri  05 Oct 2018 20:06:51 +0200;"SPS_ZOZO10_2018";;"744114";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_268 "
25438;Fri  05 Oct 2018 20:05:16 +0200;"SPS_ZOZO10_2018";;"744114";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_268 "
25437;Fri  05 Oct 2018 17:34:12 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744113";"Pi+";"60GeV";;;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_268 
Run stopped due to stuck diff (#128) at event
337 over 338"
25436;Fri  05 Oct 2018 16:53:05 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744112";"Pi+";"60GeV";;;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_268 
Run stopped due to stuck diff (#128) at event
379 over 381"
25435;Fri  05 Oct 2018 16:16:32 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744111";"Pi+";"60GeV";;;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_268 
Run stopped due to stuck diff (#128) at event 295 over 297"
25434;Fri  05 Oct 2018 15:26:57 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744110";"Muons";;;;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_266 "
25433;Fri  05 Oct 2018 12:12:21 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744109";"Pi+";"60GeV";;;"started";"ECAL 24X0";;"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_266 


Gas weight: 78.0 kg"
25432;Fri  05 Oct 2018 11:17:36 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744108";"Pi+";"60 GeV";;;"started";"ECAL 24X0";;"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_266 "
25431;Fri  05 Oct 2018 10:50:16 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744107";"Pi+";"60GeV";;;"started";;;"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_266 "
25430;Fri  05 Oct 2018 08:35:50 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744102";"Pi+";"60GeV";;;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;"Bad data";"DB=Dome_42chambres_Reference_v4_266 "
25429;Fri  05 Oct 2018 08:23:38 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744101";"no beam";"60GeV";;;"started";;;"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_266 "
25428;Fri  05 Oct 2018 08:19:46 +0200;"SPS_ZOZO10_2018";;"744100";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_266 "
25427;Fri  05 Oct 2018 08:14:06 +0200;"SPS_ZOZO10_2018";;"744099";;;;;"started";;;;;"Bad data";"DB=Dome_42chambres_Reference_v4_266 "
25426;Fri  05 Oct 2018 05:58:46 +0200;"yvan";"m3";"744098";"Pi+";"50 GeV";;;"started";"18 mm lead";"6.7";"2 % SF6 5% CO2 93% TFE";"TOP RIGHT";;"DB=Dome_42chambres_Reference_v4_268 
  table position : x=-504; y=477;  
          P          T  
     969.12     293.55"
25425;Fri  05 Oct 2018 04:28:19 +0200;"yvan";"m3";"744097";"Pi+";"50 GeV";;;"started";"lead8mm";"6.7";"2 % SF6 5% CO2 93% TFE";"TOP";;"DB=Dome_42chambres_Reference_v4_268 
 table position : x=-108; y=477; 
          P          T  
     969.61     293.75"
25424;Fri  05 Oct 2018 03:23:37 +0200;"yvan";"m3";"744096";"Pi+";"50 GeV";;;"started";"lead8mm";"6.7";"2 % SF6 5% CO2 93% TFE";"TOP";;"DB=Dome_42chambres_Reference_v4_266 
table position : x=-108; y=477;
          P          T  
     970.11     293.95 "
25423;Fri  05 Oct 2018 00:13:14 +0200;"yvan";"m3";"744095";"Pi+";"50 GeV";;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_268 
          P          T  
     970.26     294.55 "
25422;Thu  04 Oct 2018 23:54:00 +0200;"yvan";"m3";"744094";"Muons";;;;"started";;"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_268 
          P          T  
     970.26     294.55 "
25421;Thu  04 Oct 2018 22:55:27 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744093";"Pi-";"50 GeV";;;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_266 "
25420;Thu  04 Oct 2018 22:09:17 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744092";"Pi-";"50 GeV";"uniform";;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_266 
       P          T  
     969.84     294.95 
XCET1(N2) = 3bar
XCET2(He) = 3bar "
25419;Thu  04 Oct 2018 20:40:56 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744091";"Pi-";"50 GeV";"uniform";;"started";"ECAL 24X0";"6.7";"2 % SF6 5% CO2 93% TFE";;;"DB=Dome_42chambres_Reference_v4_266 
Slots 17-18 (repaired yesterday) have rising current. now at 7/5ua respectively. Gas flow should be checked at the end of next run 

          P          T  
     969.66     295.05 
XCET1(N2) = 3bar
XCET2(He) = 3bar "
25418;Thu  04 Oct 2018 19:06:10 +0200;"SPS_ZOZO10_2018";"m3 + ecal";"744090";"Pi-";"50 GeV";;;"started";"None";"6.7";"2 % SF6 5% CO2 93% TFE";"Top - Right Corner";;"DB=Dome_42chambres_Reference_v4_266 

XCET1(N2) = 3bar
XCET2(He) = 3bar "
